Symbol,Security,SEC filings,GICS Sector,GICS Sub-Industry,Headquarters Location,Date first added,CIK,Founded,url,RISK1: supply chain,RISK1: supply chain (2),RISK1: supply chain (3),RISK2: Litigation,RISK3: Inflation,gvkey,lpermno,datadate,fyear,tic,sic,sic3,td,long_debt_dum,me,l_a,l_sale,div_d,age,atr,smalltaxlosscarry,largetaxlosscarry,l_emp,l_ppent,l_laborratio,Inv,Ch_Cash,Div,Ch_Debt,Ch_Eqty,Ch_WC,CF,td_a,td_mv,mb,prof_a,ppe_a,cash_a,xrd_a,dltt_a,invopps_FG09,sales_g,dv_a,short_debt,_merge
EOG,EOG Resources,reports,Energy,Oil & Gas Exploration & Production,"Houston, Texas",2000-11-02,821189,1999,https://en.wikipedia.org/wiki/EOG_Resources,0.0,0.0,1.0,0.0,0.0,16478.0,75825.0,2019-12-31,2019.0,EOG,1311.0,131.0,5974.808,1.0,48741.117,10.522036,9.748119,1.0,0.0,0.22857432,1.0,0.0,1.3609766,10.346203,9.281461,0.16639026,0.012723044,0.015843939,-0.02459013,-0.00019410305,-0.010463626,0.21974146,0.16093929,0.10919688,1.7299849,0.20206651,0.83873194,0.054626085,0.0,0.12366243,1.3283466,,0.015843939,0.23162065,both
EFX,Equifax Inc.,reports,Industrials,Research & Consulting Services,"Atlanta, Georgia",1997-06-19,33185,1899,https://en.wikipedia.org/wiki/Equifax_Inc.,0.0,4.0,1.0,3.0,1.0,4423.0,52476.0,2019-12-31,2019.0,EFX,7323.0,732.0,3382.6,1.0,16982.545,8.975757,8.168373,1.0,0.0,1.0,0.0,1.0,2.501436,6.854987,4.438019,0.08819067,0.022468073,0.023858894,0.094386145,0.0014919712,-0.049955748,0.038639527,0.42769,0.16609752,2.8212092,0.105500065,0.11981287,0.054444306,0.0,0.427298,2.5382612,,0.023858896,0.00091645477,both
EQIX,Equinix,reports,Real Estate,Specialized REITs,"Redwood City, California",2015-03-20,1101239,1998,https://en.wikipedia.org/wiki/Equinix,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
EQR,Equity Residential,reports,Real Estate,Residential REITs,"Chicago, Illinois",2001-12-03,906107,1969,https://en.wikipedia.org/wiki/Equity_Residential,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
ESS,"Essex Property Trust, Inc.",reports,Real Estate,Residential REITs,"San Mateo, California",2014-04-02,920522,1971,"https://en.wikipedia.org/wiki/Essex_Property_Trust,_Inc.",0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
EL,Estée Lauder Companies,reports,Consumer Staples,Personal Products,"New York, New York",2006-01-05,1001250,1946,https://en.wikipedia.org/wiki/Est%C3%A9e_Lauder_Companies,0.0,0.0,1.0,0.0,0.0,61567.0,82642.0,2019-06-30,2019.0,EL,2844.0,284.0,3412.0,1.0,66121.39,9.484633,9.606832,1.0,0.0,0.2232376,1.0,0.0,3.8918202,7.6348205,3.7631361,-0.03595318,0.06126482,0.046290666,-0.013073883,-0.103602916,0.0023563392,0.1882791,0.25934935,0.04906995,5.692565,0.23966251,0.15719064,0.2270447,0.015354211,0.2201277,5.3186746,,0.046290666,0.15123095,both
ETSY,Etsy,reports,Consumer Discretionary,Internet & Direct Marketing Retail,"Brooklyn, New York",2020-09-21,1370637,2005,https://en.wikipedia.org/wiki/Etsy,1.0,2.0,1.0,1.0,0.0,23238.0,15291.0,2019-12-31,2019.0,ETSY,7370.0,737.0,873.468,1.0,5242.5947,7.341064,6.7073255,0.0,0.0,0.0,1.0,0.0,0.8064759,5.137127,4.916124,0.31664172,0.049475085,0.0,0.4144106,-0.12950416,0.045271765,0.08121038,0.5663221,0.14281541,4.1354456,0.09123015,0.10971944,0.52987385,0.07902087,0.5582766,3.961567,,0.0,0.014206587,both
EVRG,Evergy,reports,Utilities,Electric Utilities,"Kansas City, Missouri",2018-06-05,1711269,1909,https://en.wikipedia.org/wiki/Evergy,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
ES,Eversource Energy,reports,Utilities,Multi-Utilities,"Hartford, Connecticut",,72741,1966,https://en.wikipedia.org/wiki/Eversource_Energy,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
RE,Everest Re Group Ltd.,reports,Financials,Reinsurance,"Hamilton, Bermuda",2017-06-19,1095073,1973,https://en.wikipedia.org/wiki/Everest_Re,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
EXC,Exelon Corp.,reports,Utilities,Multi-Utilities,"Chicago, Illinois",1957-03-04,1109357,2000,https://en.wikipedia.org/wiki/Exelon_Corp.,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
EXPE,Expedia Group,reports,Consumer Discretionary,Internet & Direct Marketing Retail,"Seattle, Washington",2007-10-02,1324424,1996,https://en.wikipedia.org/wiki/Expedia_Group,0.0,0.0,1.0,0.0,0.0,126296.0,90808.0,2019-12-31,2019.0,EXPE,4700.0,470.0,5589.0,1.0,15420.656,9.971893,9.39823,1.0,0.0,0.2643229,1.0,0.0,3.273364,7.94094,4.705835,0.072515875,0.064998135,0.0091053415,0.038802765,-0.020638775,-0.05472544,0.12845536,0.2609731,0.26602054,1.5348177,0.087364584,0.13116361,0.21572655,0.0,0.22044265,1.0016137,,0.0091053415,0.15530506,both
EXPD,Expeditors,reports,Industrials,Air Freight & Logistics,"Seattle, Washington",2007-10-10,746515,1979,https://en.wikipedia.org/wiki/Expeditors_International,0.0,0.0,1.0,0.0,0.0,4494.0,87717.0,2019-12-31,2019.0,EXPD,4731.0,473.0,391.714,1.0,13233.908,8.213892,9.008888,1.0,0.0,0.25659144,,,2.9599497,6.7916474,3.8837864,0.012463826,0.083089285,0.046196736,0.0,-0.067035966,-0.016794678,0.2087858,0.10610138,0.028748337,3.9900398,0.22147012,0.24090113,0.33329624,0.0,0.08839579,3.7176828,,0.04619674,0.1668743,both
EXR,Extra Space Storage,reports,Real Estate,Specialized REITs,"Salt Lake City, Utah",2016-01-19,1289490,1977,https://en.wikipedia.org/wiki/Extra_Space_Storage,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
XOM,Exxon Mobil Corp.,reports,Energy,Integrated Oil & Gas,"Irving, Texas",1957-03-04,34088,1999,https://en.wikipedia.org/wiki/Exxon_Mobil_Corp.,2.0,3.0,2.0,4.0,3.0,4503.0,11850.0,2019-12-31,2019.0,XOM,2911.0,291.0,52767.0,1.0,295448.53,12.801047,12.451303,1.0,0.0,0.26918766,,,4.3294168,10.709606,8.15094,0.06366296,0.00012962049,0.040408496,0.02388878,-0.0016381823,-0.0024517577,0.081950486,0.1455252,0.15153545,1.2862642,0.087601386,0.716087,0.0085191,0.0033480697,0.085392326,0.89660865,,0.040408496,0.4132128,both
FFIV,F5 Networks,reports,Information Technology,Communications Equipment,"Seattle, Washington",2010-12-20,1048695,1996,https://en.wikipedia.org/wiki/F5_Networks,0.0,1.0,1.0,0.0,1.0,121077.0,86964.0,2019-09-30,2019.0,FFIV,7373.0,737.0,0.0,0.0,8476.734,8.128666,7.715323,0.0,0.0,0.20952633,1.0,0.0,1.8445101,5.413546,3.7366676,0.122301,0.05201938,0.0,0.0,-0.045850854,-0.01920198,0.22017121,0.0,0.0,2.9807353,0.19323625,0.06590203,0.28678557,0.12036133,0.0,2.4868383,,0.0,,both
FB,"Facebook, Inc.",reports,Communication Services,Interactive Media & Services,"Menlo Park, California",2013-12-23,1326801,2004,"https://en.wikipedia.org/wiki/Facebook,_Inc.",1.0,3.0,1.0,4.0,1.0,170617.0,13407.0,2019-12-31,2019.0,FB,7370.0,737.0,11074.0,1.0,585373.0,11.800927,11.166159,0.0,0.0,0.25499758,1.0,0.0,3.8273797,10.709606,6.904211,0.14893234,0.06864054,0.0,-0.0058106408,-0.04902681,-0.05447007,0.27241033,0.08302843,0.018566612,4.6312304,0.2603767,0.33576506,0.41134086,0.10196737,0.074541144,4.4672093,,0.0,0.10222142,both
FAST,Fastenal Co,reports,Industrials,Building Products,"Winona, Minnesota",2008-09-15,815556,1967,https://en.wikipedia.org/wiki/Fastenal_Co,0.0,0.0,1.0,0.0,0.0,14225.0,11618.0,2019-12-31,2019.0,FAST,5000.0,500.0,590.6,1.0,21214.066,8.24273,8.5818,1.0,0.0,0.2422152,,,3.1332307,7.144723,4.0552573,0.06308061,0.002026369,0.13121398,-0.040790547,0.015395142,0.032079794,0.22171636,0.15542513,0.027085945,5.881304,0.31703466,0.33327192,0.046027526,0.0,0.12900339,5.7030487,,0.13121398,0.16999662,both
FRT,Federal Realty Investment Trust,reports,Real Estate,Retail REITs,"Rockville, Maryland",2016-02-01,34903,1962,https://en.wikipedia.org/wiki/Federal_Realty_Investment_Trust,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
FDX,FedEx Corporation,reports,Industrials,Air Freight & Logistics,"Memphis, Tennessee",1980-12-31,1048911,1971,https://en.wikipedia.org/wiki/FedEx_Corporation,0.0,1.0,1.0,0.0,0.0,4598.0,60628.0,2019-05-31,2018.0,FDX,4513.0,451.0,17581.0,1.0,40209.535,10.904175,11.151855,1.0,0.0,0.17557251,1.0,0.0,6.025866,10.323184,4.191925,0.10060107,-0.017388746,0.012554455,0.018877635,-0.025347866,0.04586144,0.10223701,0.32316232,0.30421937,1.4127077,0.15758322,0.55932575,0.042626325,0.0,0.30544272,1.0143073,,0.012554455,0.054831922,both
FIS,Fidelity National Information Services,reports,Information Technology,Data Processing & Outsourced Services,"Jacksonville, Florida",2006-11-10,1136893,1968,https://en.wikipedia.org/wiki/Fidelity_National_Information_Services,1.0,1.0,1.0,1.0,1.0,165993.0,89003.0,2019-12-31,2019.0,FIS,7374.0,737.0,20787.0,1.0,85540.35,11.33626,9.243098,1.0,0.0,0.2512563,,,4.0253515,7.2896104,3.2815945,0.08950433,0.02992626,0.007827601,0.10357254,-0.0034842375,0.011956184,0.027169893,0.24803713,0.19550003,1.430761,0.047979858,0.017468916,0.031871226,0.0,0.2111424,0.9355064,,0.007827601,0.14874682,both
FITB,Fifth Third Bancorp,reports,Financials,Regional Banks,"Cincinnati, Ohio",,35527,1858,https://en.wikipedia.org/wiki/Fifth_Third_Bancorp,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
FE,FirstEnergy Corp,reports,Utilities,Electric Utilities,"Akron, Ohio",,1031296,1997,https://en.wikipedia.org/wiki/FirstEnergy_Corp,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
FRC,First Republic Bank,reports,Financials,Regional Banks,"San Francisco, California",2019-01-02,1132979,1985,https://en.wikipedia.org/wiki/First_Republic_Bank,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
FISV,Fiserv Inc,reports,Information Technology,Data Processing & Outsourced Services,"Brookfield, Wisconsin",2001-04-02,798354,1984,https://en.wikipedia.org/wiki/Fiserv_Inc,0.0,0.0,1.0,0.0,0.0,12635.0,10696.0,2019-12-31,2019.0,FISV,7374.0,737.0,22642.0,1.0,78616.836,11.258536,9.228868,0.0,0.0,0.18148488,0.0,1.0,3.8066626,7.7367435,3.9521174,0.21411161,0.006680509,0.0,0.19328338,-0.005223178,0.0045783413,0.032731917,0.2920079,0.22360517,1.5885792,0.0414888,0.029533526,0.011516785,0.0,0.286501,1.0012026,,0.0,0.018858759,both
FLT,FleetCor Technologies Inc,reports,Information Technology,Data Processing & Outsourced Services,"Norcross, Georgia",2018-06-20,1175454,2000,https://en.wikipedia.org/wiki/Fleetcor,0.0,0.0,1.0,0.0,0.0,184700.0,12449.0,2019-12-31,2019.0,FLT,7374.0,737.0,5135.385,1.0,24554.6,9.413162,7.8818803,0.0,0.0,0.16955166,1.0,0.0,2.272126,5.652928,3.4860914,0.042756278,0.025337221,0.0,0.017849391,-0.042942584,0.01569746,0.09318669,0.41926503,0.17296691,2.701671,0.123101845,0.02319664,0.13677034,0.0,0.27526927,2.4063847,,0.0,0.34344807,both
FLIR,FLIR Systems,reports,Information Technology,Electronic Equipment & Instruments,"Wilsonville, Oregon",2009-01-02,354908,1978,https://en.wikipedia.org/wiki/FLIR_Systems,1.0,1.0,1.0,1.0,1.0,28477.0,79265.0,2019-12-31,2019.0,FLIR,3812.0,381.0,676.863,1.0,6997.8955,8.051194,7.5427575,1.0,0.0,0.29067528,1.0,0.0,1.6610812,5.678068,4.2242,0.20761035,-0.07252558,0.029224798,0.08121966,-0.034604486,0.0013679502,0.1176944,0.2157304,0.088193394,2.633911,0.14107895,0.09287018,0.090705425,0.065085046,0.20666471,2.4393632,,0.029224798,0.042023275,both
FLS,Flowserve Corporation,reports,Industrials,Industrial Machinery,"Irving, Texas",2008-10-02,30625,1997,https://en.wikipedia.org/wiki/Flowserve_Corporation,0.0,0.0,1.0,0.0,0.0,4108.0,30940.0,2019-12-31,2019.0,FLS,3561.0,356.0,1564.88,1.0,6496.528,8.500991,8.280167,1.0,0.0,0.23991874,1.0,0.0,2.8903718,6.6325192,3.7979884,0.0048452714,0.010426979,0.020236636,-0.02228658,-0.0038417429,0.012362079,0.061637208,0.31808817,0.19411995,1.9566084,0.10893415,0.15415613,0.13638797,0.008537207,0.3084574,1.6105559,,0.020236636,0.030277083,both
FMC,FMC Corporation,reports,Materials,Fertilizers & Agricultural Chemicals,"Philadelphia, Pennsylvania",2009-08-19,37785,1883,https://en.wikipedia.org/wiki/FMC_Corporation,0.0,0.0,1.0,0.0,0.0,4510.0,19166.0,2019-12-31,2019.0,FMC,2870.0,287.0,3453.5,1.0,12889.157,9.197529,8.43594,1.0,0.0,0.17095983,1.0,0.0,2.00148,6.8283873,4.9710064,0.018910734,0.017968742,0.021301163,0.059375856,-0.03702128,0.052113403,0.03582607,0.349803,0.21131815,2.04904,0.12182078,0.09345974,0.03434724,0.030194374,0.32354876,1.6381398,,0.021301163,0.075054295,both
F,Ford Motor Company,reports,Consumer Discretionary,Automobile Manufacturers,"Dearborn, Michigan",1957-03-04,37996,1903,https://en.wikipedia.org/wiki/Ford_Motor_Company,0.0,0.0,3.0,0.0,0.0,4839.0,25785.0,2019-12-31,2019.0,F,3711.0,371.0,156721.0,1.0,36873.848,12.462794,11.95697,1.0,0.0,0.0,1.0,0.0,5.2522736,10.709606,5.867124,0.053071707,0.003225844,0.009240457,-0.0010714134,-0.0009166966,-0.023122415,0.06752612,0.606184,0.80953085,1.0142682,0.059782546,0.25959146,0.13402724,0.028622596,0.39610577,0.7471681,,0.009240457,0.34655854,both
FTNT,Fortinet,reports,Information Technology,Systems Software,"Sunnyvale, California",2018-10-11,1262039,2000,https://en.wikipedia.org/wiki/Fortinet,0.0,0.0,1.0,0.0,0.0,183377.0,93132.0,2019-12-31,2019.0,FTNT,3577.0,357.0,46.1,1.0,18330.691,8.265007,7.6761026,0.0,0.0,0.1389768,1.0,0.0,2.0896394,5.965121,4.0049944,0.12927552,0.02833612,0.0,-0.0009522584,-0.049311545,-0.030909792,0.20787543,0.011864625,0.0025085988,5.377504,0.10443959,0.10001287,0.5316176,0.071316436,0.007875434,4.709062,,0.0,0.3362256,both
FTV,Fortive Corp,reports,Industrials,Industrial Machinery,"Everett, Washington",2016-07-01,1659166,2016,https://en.wikipedia.org/wiki/Fortive_Corp,0.0,0.0,1.0,0.0,0.0,26590.0,16087.0,2019-12-31,2019.0,FTV,3829.0,382.0,6542.3,1.0,25667.04,9.766464,8.898366,1.0,0.0,0.17049743,1.0,0.0,3.2580965,6.5893393,3.3690872,0.23250186,0.0015367853,0.009335398,0.1693159,0.0,-0.006410918,0.074058145,0.3751534,0.2031181,2.0482275,0.09362349,0.04164803,0.06910947,0.026188428,0.28599116,,,0.009335398,0.23766872,both
FBHS,Fortune Brands Home & Security,reports,Industrials,Building Products,"Deerfield, Illinois",2016-06-22,1519751,2011 (1969),https://en.wikipedia.org/wiki/Fortune_Brands_Home_%26_Security,1.0,1.0,1.0,0.0,0.0,188255.0,12981.0,2019-12-31,2019.0,FBHS,2430.0,243.0,2357.2,1.0,9118.523,8.746923,8.659491,1.0,0.0,0.25004342,,,3.246491,6.898513,3.6906996,0.020281976,0.019741548,0.019550808,-0.023953713,-0.014527999,0.017579833,0.09805605,0.37467614,0.20540753,2.063679,0.14540716,0.15732837,0.061799627,0.007661374,0.30588272,1.8026586,,0.019550808,0.18360767,both
FOXA,Fox Corporation (Class A),reports,Communication Services,Movies & Entertainment,"New York, New York",2013-07-01,1754301,2019,https://en.wikipedia.org/wiki/Fox_Corporation,0.0,0.0,1.0,0.0,0.0,34636.0,18420.0,2019-06-30,2019.0,FOXA,4833.0,483.0,6751.0,1.0,22738.637,9.878632,9.340404,1.0,0.0,0.2670037,,,2.163323,7.1808314,5.1388497,0.032651596,0.037623663,0.009636578,0.34599414,0.0,0.37264314,-0.26608232,0.3460454,0.22892788,1.6556787,0.13829514,0.06730227,0.16576965,0.0,0.3460454,1.5131879,,0.009636578,0.0,both
FOX,Fox Corporation (Class B),reports,Communication Services,Movies & Entertainment,"New York, New York",2015-09-18,1754301,2019,https://en.wikipedia.org/wiki/Fox_Corporation,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
BEN,Franklin Resources,reports,Financials,Asset Management & Custody Banks,"San Mateo, California",,38777,1947,https://en.wikipedia.org/wiki/Franklin_Resources,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
FCX,Freeport-McMoRan Inc.,reports,Materials,Copper,"Phoenix, Arizona",,831259,1912,https://en.wikipedia.org/wiki/Freeport-McMoRan_Inc.,1.0,1.0,1.0,1.0,1.0,14590.0,81774.0,2019-12-31,2019.0,FCX,1000.0,100.0,10074.0,1.0,19037.12,10.616658,9.586582,1.0,0.0,1.0,0.0,1.0,3.349904,10.295023,6.980803,0.05153275,-0.053346075,0.00713078,-0.0322968,0.0,-0.009850768,0.037614252,0.24685732,0.34605333,1.2386513,0.061800092,0.72493815,0.051949326,0.0,0.2456566,0.610187,,0.00713078,0.0048640063,both
GPS,Gap Inc.,reports,Consumer Discretionary,Apparel Retail,"San Francisco, California",1986-08-31,39911,1969,https://en.wikipedia.org/wiki/Gap_Inc.,0.0,0.0,1.0,0.0,0.0,4990.0,59010.0,2019-01-31,2018.0,GPS,5651.0,565.0,1249.0,1.0,9616.32,8.993303,9.715953,1.0,0.0,0.24130106,1.0,0.0,4.912655,7.9769387,3.0713205,0.12436327,-0.047086593,0.046341162,0.0,-0.04658964,0.037768666,0.17020749,0.15517455,0.11495289,1.753301,0.24065101,0.36178407,0.17020749,0.006211952,0.15517455,,,0.046341162,0.0,both
GRMN,Garmin Ltd.,reports,Consumer Discretionary,Consumer Electronics,"Schaffhausen, Switzerland",2012-12-12,1121788,1989,https://en.wikipedia.org/wiki/Garmin_Ltd.,0.0,0.0,1.0,0.0,0.0,141459.0,88837.0,2019-12-31,2019.0,GRMN,3812.0,381.0,64.0,1.0,18603.326,8.726935,8.23151,1.0,0.0,0.0351856,1.0,0.0,2.7725887,6.676466,3.967155,0.07309238,-0.028242692,0.067662984,0.0,0.00020042813,0.057207152,0.112312235,0.010378156,0.0034284503,3.239384,0.1692502,0.12851238,0.22767566,0.098165356,0.007984369,2.9965165,,0.067662984,0.23065625,both
IT,Gartner Inc,reports,Information Technology,IT Consulting & Other Services,"Stamford, Connecticut",2017-04-05,749251,1979,https://en.wikipedia.org/wiki/Gartner,0.0,0.0,1.0,0.0,0.0,12441.0,79698.0,2019-12-31,2019.0,IT,8700.0,870.0,3092.655,1.0,13739.248,8.875049,8.353573,0.0,0.0,0.15394631,1.0,0.0,2.8749197,6.955111,4.137312,0.022497326,0.01708404,0.0,-0.014623787,-0.025367856,-0.002968414,0.07957301,0.4324609,0.1837377,2.7899773,0.08268839,0.14647628,0.039270654,0.0,0.40222386,2.341344,,0.0,0.069918565,both
GD,General Dynamics,reports,Industrials,Aerospace & Defense,"Falls Church, Virginia",1957-03-04,40533,1899,https://en.wikipedia.org/wiki/General_Dynamics,1.0,2.0,1.0,1.0,1.0,5046.0,12052.0,2019-12-31,2019.0,GD,3721.0,372.0,13787.0,1.0,51072.723,10.796326,10.580252,1.0,0.0,0.17087102,1.0,0.0,4.643429,8.748146,4.1142297,0.020351755,-0.0012489507,0.02358674,-0.01740341,-0.0047296328,0.027804509,0.064822584,0.28228334,0.21256644,1.76771,0.11037858,0.12894905,0.018468091,0.009541164,0.21596609,1.3133482,,0.02358674,0.23493145,both
GE,General Electric,reports,Industrials,Industrial Conglomerates,"Boston, Massachusetts",,40545,1892,https://en.wikipedia.org/wiki/General_Electric,2.0,5.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
GIS,General Mills,reports,Consumer Staples,Packaged Foods & Meats,"Golden Valley, Minnesota",1969-03-31,40704,1856,https://en.wikipedia.org/wiki/General_Mills,1.0,2.0,1.0,2.0,1.0,5071.0,17144.0,2019-05-31,2018.0,GIS,2040.0,204.0,14490.0,1.0,29757.936,10.312653,9.733007,1.0,0.0,0.17344967,1.0,0.0,3.713572,8.239646,4.550503,0.018481495,0.001693722,0.039244533,-0.040549695,0.007980419,0.00071402005,0.091989025,0.48121628,0.3274729,1.7539865,0.11683028,0.1257738,0.0149446055,0.007369351,0.38606232,1.3995714,,0.039244533,0.19773637,both
GM,General Motors,reports,Consumer Discretionary,Automobile Manufacturers,"Detroit, Michigan",2013-06-06,1467858,1908,https://en.wikipedia.org/wiki/General_Motors,2.0,1.0,3.0,1.0,1.0,5073.0,12369.0,2019-12-31,2019.0,GM,3711.0,371.0,104573.0,1.0,51240.0,12.337263,11.829465,1.0,0.0,0.10251966,,,5.1059456,10.709606,6.213449,0.047794875,-0.002425045,0.010305345,-0.011099076,0.0,0.015721133,0.06677425,0.4585791,0.67114425,1.0414319,0.082074404,0.35917416,0.11662581,0.029819721,0.29352254,,,0.010305345,0.3599304,both
GPC,Genuine Parts,reports,Consumer Discretionary,Specialty Stores,"Atlanta, Georgia",1973-12-31,40987,1925,https://en.wikipedia.org/wiki/Genuine_Parts,0.0,0.0,1.0,0.0,0.0,5125.0,46674.0,2019-12-31,2019.0,GPC,5013.0,501.0,4522.397,1.0,15443.505,9.591897,9.872632,1.0,0.0,0.25197518,1.0,0.0,4.0253515,7.737072,3.7293022,0.03845557,-0.0038615617,0.029967304,0.00951813,-0.005844747,0.0018732551,0.06088793,0.30878818,0.22650602,1.8035706,0.09578899,0.15641199,0.018912947,0.0,0.24769323,1.3499612,,0.029967302,0.19785392,both
GILD,Gilead Sciences,reports,Health Care,Biotechnology,"Foster City, California",2004-07-01,882095,1987,https://en.wikipedia.org/wiki/Gilead_Sciences,1.0,2.0,1.0,3.0,2.0,24856.0,77274.0,2019-12-31,2019.0,GILD,2836.0,283.0,25318.0,1.0,82264.68,11.028855,10.019001,1.0,0.0,0.0,1.0,0.0,2.5494452,8.550821,6.0825286,0.12684375,-0.10237396,0.052282277,0.0,-0.024989046,0.05955182,0.10174112,0.4108264,0.23533528,1.9693751,0.10532721,0.0838918,0.40032777,0.14775991,0.36866957,,,0.052282277,0.10261474,both
GL,Globe Life Inc.,reports,Financials,Life & Health Insurance,"McKinney, Texas",1989-04-30,320335,1900,https://en.wikipedia.org/wiki/Torchmark_Corp.,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
GPN,Global Payments Inc.,reports,Information Technology,Data Processing & Outsourced Services,"Atlanta, Georgia",2016-04-25,1123360,2000,https://en.wikipedia.org/wiki/Global_Payments_Inc.,0.0,0.0,1.0,0.0,1.0,141913.0,88873.0,2019-12-31,2019.0,GPN,7374.0,737.0,10075.038,1.0,54809.258,10.702799,8.499414,1.0,0.0,0.12619647,1.0,0.0,3.218876,7.5069227,4.328319,0.020617865,0.010507942,0.0014275578,0.010852951,-0.007856222,0.0057204156,0.029556636,0.22650632,0.15527698,1.605967,0.043285634,0.04090817,0.03773082,0.0,0.21330525,0.96966106,,0.0014275578,0.05828127,both
GS,Goldman Sachs Group,reports,Financials,Investment Banking & Brokerage,"New York, New York",2002-07-22,886982,1869,https://en.wikipedia.org/wiki/Goldman_Sachs_Group,1.0,4.0,3.0,9.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
GWW,Grainger (W.W.) Inc.,reports,Industrials,Industrial Machinery,"Lake Forest, Illinois",1981-06-30,277135,1927,https://en.wikipedia.org/wiki/Grainger_(W.W.)_Inc.,0.0,0.0,1.0,0.0,0.0,5256.0,52695.0,2019-12-31,2019.0,GWW,5000.0,500.0,2444.0,1.0,18174.46,8.700348,9.348885,1.0,0.0,0.2699914,1.0,0.0,3.269569,7.3926477,4.161227,0.033638634,-0.029641965,0.05462115,-0.006161532,-0.110241465,0.041798502,0.17502081,0.40699416,0.11853455,3.7176456,0.26910907,0.27027476,0.059950043,0.0,0.34721065,3.4779425,,0.05462115,0.14689034,both
HAL,Halliburton Co.,reports,Energy,Oil & Gas Equipment & Services,"Houston, Texas",1957-03-04,45012,1919,https://en.wikipedia.org/wiki/Halliburton_Co.,1.0,2.0,1.0,2.0,0.0,5439.0,23819.0,2019-12-31,2019.0,HAL,1389.0,138.0,11503.0,1.0,21484.66,10.141599,10.017174,1.0,0.0,1.0,,,4.0253515,9.031812,5.0243587,0.056941323,0.010245498,0.024825629,-0.0005122749,0.0007093037,0.0034283013,0.09181543,0.45328447,0.34870616,1.5309005,0.14513142,0.32958978,0.08937227,0.015919928,0.4439059,1.2963806,,0.024825629,0.020690255,both
HBI,Hanesbrands Inc,reports,Consumer Discretionary,"Apparel, Accessories & Luxury Goods","Winston-Salem, North Carolina",2015-03-20,1359841,2000,https://en.wikipedia.org/wiki/Hanesbrands_Inc,0.0,0.0,1.0,0.0,0.0,175319.0,91416.0,2019-12-31,2019.0,HBI,2300.0,230.0,3896.4,1.0,5382.3677,8.902998,8.848929,1.0,0.0,0.11623343,0.0,1.0,4.158883,6.9816403,2.8375764,0.014911641,-0.017107593,0.029502096,-0.0813881,-0.0012976637,-0.00080296595,0.109991916,0.5298351,0.41992643,1.563745,0.14742795,0.14627211,0.044863153,0.0070057246,0.49159068,1.251608,,0.029502096,0.07218176,both
HIG,Hartford Financial Svc.Gp.,reports,Financials,Property & Casualty Insurance,"Hartford, Connecticut",1957-03-04,874766,1810,https://en.wikipedia.org/wiki/Hartford_Financial_Svc.Gp.,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
